id,url,GED,hitSmiles,qrySmiles,tanimoto_gen_vs_to_buy,total_score,BXPC3_classifier,CAPAN_classifier,Custom_alerts,MW,raw_BXPC3_classifier,raw_CAPAN_classifier,raw_MW,valid,qryInchis,inchi_to_buy
MCULE-6814427357,https://mcule.com/MCULE-6814427357/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(NCCOC)=O,c1(C(=O)NCCC)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.957610789980732,0.943409,0.9170328,0.9554058,1.0,1.0,0.75,0.089090906,340.448,1,"InChI=1S/C19H20N2OS/c1-4-9-20-19(22)14-6-8-18-16(11-14)21-13(3)15-10-12(2)5-7-17(15)23-18/h5-8,10-11H,4,9H2,1-3H3,(H,20,22)","InChI=1S/C19H20N2O2S/c1-12-4-6-17-15(10-12)13(2)21-16-11-14(5-7-18(16)24-17)19(22)20-8-9-23-3/h4-7,10-11H,8-9H2,1-3H3,(H,20,22)"
ZINC000004930040,ZINC000004930040,1.0,CCCCNC(=O)c1ccc2c(c1)N=C(C)c3cc(C)ccc3S2,c1(C(=O)NCCC)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.8867924528301887,0.9219612,0.91073215,0.87645614,1.0,1.0,0.74,0.1290909,338.476,1,"InChI=1S/C19H20N2OS/c1-4-9-20-19(22)14-6-8-18-16(11-14)21-13(3)15-10-12(2)5-7-17(15)23-18/h5-8,10-11H,4,9H2,1-3H3,(H,20,22)","InChI=1S/C20H22N2OS/c1-4-5-10-21-20(23)15-7-9-19-17(12-15)22-14(3)16-11-13(2)6-8-18(16)24-19/h6-9,11-12H,4-5,10H2,1-3H3,(H,21,23)"
MCULE-6254148835,https://mcule.com/MCULE-6254148835/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NC(C)CC,c1(C(=O)NCCC)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9263351749539596,0.9520109,0.9284339,0.9649643,1.0,1.0,0.77,0.08,352.503,1,"InChI=1S/C19H20N2OS/c1-4-9-20-19(22)14-6-8-18-16(11-14)21-13(3)15-10-12(2)5-7-17(15)23-18/h5-8,10-11H,4,9H2,1-3H3,(H,20,22)","InChI=1S/C21H24N2OS/c1-5-14(4)22-21(24)15-8-10-20-18(12-15)23-17(6-2)16-11-13(3)7-9-19(16)25-20/h7-12,14H,5-6H2,1-4H3,(H,22,24)"
MCULE-8571732010,https://mcule.com/MCULE-8571732010/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CCC)C(NCCCC)=O,c1(C(=O)NCCC)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.919561243144424,0.8709424,0.97733986,0.56864136,1.0,1.0,0.92,0.19,366.53,1,"InChI=1S/C19H20N2OS/c1-4-9-20-19(22)14-6-8-18-16(11-14)21-13(3)15-10-12(2)5-7-17(15)23-18/h5-8,10-11H,4,9H2,1-3H3,(H,20,22)","InChI=1S/C22H26N2OS/c1-4-6-12-23-22(25)16-9-11-21-19(14-16)24-18(7-5-2)17-13-15(3)8-10-20(17)26-21/h8-11,13-14H,4-7,12H2,1-3H3,(H,23,25)"
MCULE-5830374764,https://mcule.com/MCULE-5830374764/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1C)C(NCCC1C=CC=CC=1)=O,c1(C(=O)NCCC)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9402697495183044,0.885635,0.80870515,0.98439837,1.0,1.0,0.63,0.05,372.493,1,"InChI=1S/C19H20N2OS/c1-4-9-20-19(22)14-6-8-18-16(11-14)21-13(3)15-10-12(2)5-7-17(15)23-18/h5-8,10-11H,4,9H2,1-3H3,(H,20,22)","InChI=1S/C23H20N2OS/c1-16-19-9-5-6-10-21(19)27-22-12-11-18(15-20(22)25-16)23(26)24-14-13-17-7-3-2-4-8-17/h2-12,15H,13-14H2,1H3,(H,24,26)"
MCULE-2040607482,https://mcule.com/MCULE-2040607482/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)C,c1(C(=O)NCCC)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9186691312384472,0.94321793,0.93837357,0.9011868,1.0,1.0,0.79,0.12,386.52,1,"InChI=1S/C19H20N2OS/c1-4-9-20-19(22)14-6-8-18-16(11-14)21-13(3)15-10-12(2)5-7-17(15)23-18/h5-8,10-11H,4,9H2,1-3H3,(H,20,22)","InChI=1S/C24H22N2OS/c1-15-4-7-18(8-5-15)14-25-24(27)19-9-11-23-21(13-19)26-17(3)20-12-16(2)6-10-22(20)28-23/h4-13H,14H2,1-3H3,(H,25,27)"
MCULE-6814427357,https://mcule.com/MCULE-6814427357/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(NCCOC)=O,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.8536155202821869,0.943409,0.9170328,0.9554058,1.0,1.0,0.75,0.089090906,340.448,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C19H20N2O2S/c1-12-4-6-17-15(10-12)13(2)21-16-11-14(5-7-18(16)24-17)19(22)20-8-9-23-3/h4-7,10-11H,8-9H2,1-3H3,(H,20,22)"
ZINC000004929748,ZINC000004929748,1.0,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc4ccc(Cl)cc41,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.819672131147541,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,382.872,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C20H15ClN2O2S/c1-12-16-10-14(21)5-7-18(16)26-19-6-4-13(9-17(19)23-12)20(24)22-11-15-3-2-8-25-15/h2-10H,11H2,1H3,(H,22,24)"
MCULE-1717141559,https://mcule.com/MCULE-1717141559/,,N1C2C=C(C=CC=2SC2C=CC(Cl)=CC=2C=1C)C(=O)NCC1=CC=CO1,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.9356521739130436,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,382.872,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C20H15ClN2O2S/c1-12-16-10-14(21)5-7-18(16)26-19-6-4-13(9-17(19)23-12)20(24)22-11-15-3-2-8-25-15/h2-10H,11H2,1H3,(H,22,24)"
MCULE-8158946475,https://mcule.com/MCULE-8158946475/,,N1C2C=C(C=CC=2SC2C=CC(Br)=CC=2C=1CC)C(=O)NCC1=CC=CO1,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.8892561983471075,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,441.35,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C21H17BrN2O2S/c1-2-17-16-11-14(22)6-8-19(16)27-20-7-5-13(10-18(20)24-17)21(25)23-12-15-4-3-9-26-15/h3-11H,2,12H2,1H3,(H,23,25)"
ZINC000004929988,ZINC000004929988,1.0,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc4ccc(C)cc41,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.8333333333333334,0.9357381,0.88917464,0.99477935,1.0,1.0,0.71,0.01,362.454,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C21H18N2O2S/c1-13-5-7-19-17(10-13)14(2)23-18-11-15(6-8-20(18)26-19)21(24)22-12-16-4-3-9-25-16/h3-11H,12H2,1-2H3,(H,22,24)"
MCULE-6771201054,https://mcule.com/MCULE-6771201054/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=CO1,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.972875226039783,0.9357381,0.88917464,0.99477935,1.0,1.0,0.71,0.01,362.454,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C21H18N2O2S/c1-13-5-7-19-17(10-13)14(2)23-18-11-15(6-8-20(18)26-19)21(24)22-12-16-4-3-9-25-16/h3-11H,12H2,1-2H3,(H,22,24)"
ZINC000004929395,ZINC000004929395,1.0,CCC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc4ccccc41,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.7704918032786885,0.924496,0.8723789,0.9881202,1.0,1.0,0.69,0.04,362.454,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C21H18N2O2S/c1-2-17-16-7-3-4-8-19(16)26-20-10-9-14(12-18(20)23-17)21(24)22-13-15-6-5-11-25-15/h3-12H,2,13H2,1H3,(H,22,24)"
ZINC000004930023,ZINC000004930023,2.0,CC1=Nc2cc(C(=O)NCc3cccs3)ccc2Sc4ccc(C)cc41,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.0952380952380952,0.90867716,0.8534572,0.9658036,1.0,1.0,0.67,0.07909091,378.522,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C21H18N2OS2/c1-13-5-7-19-17(10-13)14(2)23-18-11-15(6-8-20(18)26-19)21(24)22-12-16-4-3-9-25-16/h3-11H,12H2,1-2H3,(H,22,24)"
MCULE-7283096933,https://mcule.com/MCULE-7283096933/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CCC)C(=O)NCC1=CC=CO1,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.9259896729776248,0.963802,0.93837357,0.99312925,1.0,1.0,0.79,0.02,376.481,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C22H20N2O2S/c1-2-6-18-17-8-3-4-9-20(17)27-21-11-10-15(13-19(21)24-18)22(25)23-14-16-7-5-12-26-16/h3-5,7-13H,2,6,14H2,1H3,(H,23,25)"
MCULE-5830374764,https://mcule.com/MCULE-5830374764/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1C)C(NCCC1C=CC=CC=1)=O,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.8640429338103757,0.885635,0.80870515,0.98439837,1.0,1.0,0.63,0.05,372.493,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C23H20N2OS/c1-16-19-9-5-6-10-21(19)27-22-12-11-18(15-20(22)25-16)23(26)24-14-13-17-7-3-2-4-8-17/h2-12,15H,13-14H2,1H3,(H,24,26)"
MCULE-3250986227,https://mcule.com/MCULE-3250986227/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CCC)C(=O)NCC1=CC=CO1,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.9042016806722688,0.96872085,0.94701153,0.99312925,1.0,1.0,0.81,0.02,390.508,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C23H22N2O2S/c1-3-5-19-18-12-15(2)7-9-21(18)28-22-10-8-16(13-20(22)25-19)23(26)24-14-17-6-4-11-27-17/h4,6-13H,3,5,14H2,1-2H3,(H,24,26)"
MCULE-2040607482,https://mcule.com/MCULE-2040607482/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)C,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc2c1cccc2,0.8436426116838488,0.94321793,0.93837357,0.9011868,1.0,1.0,0.79,0.12,386.52,1,"InChI=1S/C20H16N2O2S/c1-13-16-6-2-3-7-18(16)25-19-9-8-14(11-17(19)22-13)20(23)21-12-15-5-4-10-24-15/h2-11H,12H2,1H3,(H,21,23)","InChI=1S/C24H22N2OS/c1-15-4-7-18(8-5-15)14-25-24(27)19-9-11-23-21(13-19)26-17(3)20-12-16(2)6-10-22(20)28-23/h4-13H,14H2,1-3H3,(H,25,27)"
ZINC000004712625,ZINC000004712625,2.0,COCCNC(=O)c1ccc2c(c1)N=C(C)c3cc(Cl)ccc3S2,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.6984126984126984,0.91442144,0.8631931,0.9658036,1.0,1.0,0.68,0.07909091,360.866,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C18H17ClN2O2S/c1-11-14-10-13(19)4-6-16(14)24-17-5-3-12(9-15(17)21-11)18(22)20-7-8-23-2/h3-6,9-10H,7-8H2,1-2H3,(H,20,22)"
ZINC000004929768,ZINC000004929768,1.0,COCCCNC(=O)c1ccc2c(c1)N=C(C)c3cc(Cl)ccc3S2,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.0952380952380952,0.84853715,0.88917464,0.6405471,1.0,1.0,0.71,0.1790909,374.893,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C19H19ClN2O2S/c1-12-15-11-14(20)5-7-17(15)25-18-6-4-13(10-16(18)22-12)19(23)21-8-3-9-24-2/h4-7,10-11H,3,8-9H2,1-2H3,(H,21,23)"
MCULE-2433955741,https://mcule.com/MCULE-2433955741/,,N1C2C=C(C=CC=2SC2C=CC(Cl)=CC=2C=1C)C(NCCCOC)=O,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9057971014492754,0.84853715,0.88917464,0.6405471,1.0,1.0,0.71,0.1790909,374.893,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C19H19ClN2O2S/c1-12-15-11-14(20)5-7-17(15)25-18-6-4-13(10-16(18)22-12)19(23)21-8-3-9-24-2/h4-7,10-11H,3,8-9H2,1-2H3,(H,21,23)"
ZINC000006728357,ZINC000006728357,1.0,COCCNC(=O)c1ccc2c(c1)N=C(C)c3cc(C)ccc3S2,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.1318681318681318,0.943409,0.9170328,0.9554058,1.0,1.0,0.75,0.089090906,340.448,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C19H20N2O2S/c1-12-4-6-17-15(10-12)13(2)21-16-11-14(5-7-18(16)24-17)19(22)20-8-9-23-3/h4-7,10-11H,8-9H2,1-3H3,(H,20,22)"
MCULE-6814427357,https://mcule.com/MCULE-6814427357/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(NCCOC)=O,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.958095238095238,0.943409,0.9170328,0.9554058,1.0,1.0,0.75,0.089090906,340.448,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C19H20N2O2S/c1-12-4-6-17-15(10-12)13(2)21-16-11-14(5-7-18(16)24-17)19(22)20-8-9-23-3/h4-7,10-11H,8-9H2,1-3H3,(H,20,22)"
ZINC000004929341,ZINC000004929341,1.0,COCCCNC(=O)c1ccc2c(c1)N=C(C)c3ccccc3S2,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.8245614035087719,0.9183838,0.8631931,0.9847795,1.0,1.0,0.68,0.04909091,340.448,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C19H20N2O2S/c1-13-15-6-3-4-7-17(15)24-18-9-8-14(12-16(18)21-13)19(22)20-10-5-11-23-2/h3-4,6-9,12H,5,10-11H2,1-2H3,(H,20,22)"
ZINC000004930040,ZINC000004930040,1.0,CCCCNC(=O)c1ccc2c(c1)N=C(C)c3cc(C)ccc3S2,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.7796610169491526,0.9219612,0.91073215,0.87645614,1.0,1.0,0.74,0.1290909,338.476,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C20H22N2OS/c1-4-5-10-21-20(23)15-7-9-19-17(12-15)22-14(3)16-11-13(2)6-8-18(16)24-19/h6-9,11-12H,4-5,10H2,1-3H3,(H,21,23)"
MCULE-6254148835,https://mcule.com/MCULE-6254148835/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NC(C)CC,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9063063063063064,0.9520109,0.9284339,0.9649643,1.0,1.0,0.77,0.08,352.503,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C21H24N2OS/c1-5-14(4)22-21(24)15-8-10-20-18(12-15)23-17(6-2)16-11-13(3)7-9-19(16)25-20/h7-12,14H,5-6H2,1-4H3,(H,22,24)"
MCULE-2326121181,https://mcule.com/MCULE-2326121181/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CC)C(NCCCOC(C)C)=O,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9025270758122744,0.9698787,0.9638649,0.9554058,1.0,1.0,0.86,0.089090906,382.529,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C22H26N2O2S/c1-4-18-17-8-5-6-9-20(17)27-21-11-10-16(14-19(21)24-18)22(25)23-12-7-13-26-15(2)3/h5-6,8-11,14-15H,4,7,12-13H2,1-3H3,(H,23,25)"
MCULE-8571732010,https://mcule.com/MCULE-8571732010/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CCC)C(NCCCC)=O,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9032258064516128,0.8709424,0.97733986,0.56864136,1.0,1.0,0.92,0.19,366.53,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C22H26N2OS/c1-4-6-12-23-22(25)16-9-11-21-19(14-16)24-18(7-5-2)17-13-15(3)8-10-20(17)26-21/h8-11,13-14H,4-7,12H2,1-3H3,(H,23,25)"
MCULE-5830374764,https://mcule.com/MCULE-5830374764/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1C)C(NCCC1C=CC=CC=1)=O,COCCCNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9226415094339624,0.885635,0.80870515,0.98439837,1.0,1.0,0.63,0.05,372.493,1,"InChI=1S/C20H22N2O2S/c1-13-5-7-18-16(11-13)14(2)22-17-12-15(6-8-19(17)25-18)20(23)21-9-4-10-24-3/h5-8,11-12H,4,9-10H2,1-3H3,(H,21,23)","InChI=1S/C23H20N2OS/c1-16-19-9-5-6-10-21(19)27-22-12-11-18(15-20(22)25-16)23(26)24-14-13-17-7-3-2-4-8-17/h2-12,15H,13-14H2,1H3,(H,24,26)"
MCULE-6814427357,https://mcule.com/MCULE-6814427357/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(NCCOC)=O,c1(C(=O)NCC(C)C)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9378531073446328,0.943409,0.9170328,0.9554058,1.0,1.0,0.75,0.089090906,340.448,1,"InChI=1S/C20H22N2OS/c1-12(2)11-21-20(23)15-6-8-19-17(10-15)22-14(4)16-9-13(3)5-7-18(16)24-19/h5-10,12H,11H2,1-4H3,(H,21,23)","InChI=1S/C19H20N2O2S/c1-12-4-6-17-15(10-12)13(2)21-16-11-14(5-7-18(16)24-17)19(22)20-8-9-23-3/h4-7,10-11H,8-9H2,1-3H3,(H,20,22)"
MCULE-6254148835,https://mcule.com/MCULE-6254148835/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NC(C)CC,c1(C(=O)NCC(C)C)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9081081081081082,0.9520109,0.9284339,0.9649643,1.0,1.0,0.77,0.08,352.503,1,"InChI=1S/C20H22N2OS/c1-12(2)11-21-20(23)15-6-8-19-17(10-15)22-14(4)16-9-13(3)5-7-18(16)24-19/h5-10,12H,11H2,1-4H3,(H,21,23)","InChI=1S/C21H24N2OS/c1-5-14(4)22-21(24)15-8-10-20-18(12-15)23-17(6-2)16-11-13(3)7-9-19(16)25-20/h7-12,14H,5-6H2,1-4H3,(H,22,24)"
MCULE-8571732010,https://mcule.com/MCULE-8571732010/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CCC)C(NCCCC)=O,c1(C(=O)NCC(C)C)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9016100178890876,0.8709424,0.97733986,0.56864136,1.0,1.0,0.92,0.19,366.53,1,"InChI=1S/C20H22N2OS/c1-12(2)11-21-20(23)15-6-8-19-17(10-15)22-14(4)16-9-13(3)5-7-18(16)24-19/h5-10,12H,11H2,1-4H3,(H,21,23)","InChI=1S/C22H26N2OS/c1-4-6-12-23-22(25)16-9-11-21-19(14-16)24-18(7-5-2)17-13-15(3)8-10-20(17)26-21/h8-11,13-14H,4-7,12H2,1-3H3,(H,23,25)"
MCULE-5830374764,https://mcule.com/MCULE-5830374764/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1C)C(NCCC1C=CC=CC=1)=O,c1(C(=O)NCC(C)C)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9172932330827068,0.885635,0.80870515,0.98439837,1.0,1.0,0.63,0.05,372.493,1,"InChI=1S/C20H22N2OS/c1-12(2)11-21-20(23)15-6-8-19-17(10-15)22-14(4)16-9-13(3)5-7-18(16)24-19/h5-10,12H,11H2,1-4H3,(H,21,23)","InChI=1S/C23H20N2OS/c1-16-19-9-5-6-10-21(19)27-22-12-11-18(15-20(22)25-16)23(26)24-14-13-17-7-3-2-4-8-17/h2-12,15H,13-14H2,1H3,(H,24,26)"
MCULE-4695144802,https://mcule.com/MCULE-4695144802/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NC1CCCCCC1,c1(C(=O)NCC(C)C)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9039145907473308,0.87560856,0.82078993,0.9011868,1.0,1.0,0.64,0.12,378.541,1,"InChI=1S/C20H22N2OS/c1-12(2)11-21-20(23)15-6-8-19-17(10-15)22-14(4)16-9-13(3)5-7-18(16)24-19/h5-10,12H,11H2,1-4H3,(H,21,23)","InChI=1S/C23H26N2OS/c1-15-9-11-21-19(13-15)16(2)24-20-14-17(10-12-22(20)27-21)23(26)25-18-7-5-3-4-6-8-18/h9-14,18H,3-8H2,1-2H3,(H,25,26)"
MCULE-8461881110,https://mcule.com/MCULE-8461881110/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CCC)C(NCCC(C)C)=O,c1(C(=O)NCC(C)C)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9008849557522124,0.8599678,0.8810329,0.6961288,1.0,1.0,0.7,0.17,380.557,1,"InChI=1S/C20H22N2OS/c1-12(2)11-21-20(23)15-6-8-19-17(10-15)22-14(4)16-9-13(3)5-7-18(16)24-19/h5-10,12H,11H2,1-4H3,(H,21,23)","InChI=1S/C23H28N2OS/c1-5-6-19-18-13-16(4)7-9-21(18)27-22-10-8-17(14-20(22)25-19)23(26)24-12-11-15(2)3/h7-10,13-15H,5-6,11-12H2,1-4H3,(H,24,26)"
ZINC000004712625,ZINC000004712625,2.0,COCCNC(=O)c1ccc2c(c1)N=C(C)c3cc(Cl)ccc3S2,c1(C(=O)NCCCC)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.5757575757575758,0.91442144,0.8631931,0.9658036,1.0,1.0,0.68,0.07909091,360.866,1,"InChI=1S/C20H22N2OS/c1-4-5-10-21-20(23)15-7-9-19-17(12-15)22-14(3)16-11-13(2)6-8-18(16)24-19/h6-9,11-12H,4-5,10H2,1-3H3,(H,21,23)","InChI=1S/C18H17ClN2O2S/c1-11-14-10-13(19)4-6-16(14)24-17-5-3-12(9-15(17)21-11)18(22)20-7-8-23-2/h3-6,9-10H,7-8H2,1-2H3,(H,20,22)"
MCULE-8749518880,https://mcule.com/MCULE-8749518880/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(NC)=O,c1(C(=O)NCCCC)cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.9191729323308272,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,310.422,1,"InChI=1S/C20H22N2OS/c1-4-5-10-21-20(23)15-7-9-19-17(12-15)22-14(3)16-11-13(2)6-8-18(16)24-19/h6-9,11-12H,4-5,10H2,1-3H3,(H,21,23)","InChI=1S/C18H18N2OS/c1-4-14-13-9-11(2)5-7-16(13)22-17-8-6-12(18(21)19-3)10-15(17)20-14/h5-10H,4H2,1-3H3,(H,19,21)"
