ID,Drug Name,Targets,Z score,Count,Cell line name,SMILES,cell ID,CPD
1932,NVP-ADW742,IGF1R,2.020781088864786,180,AsPC1,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6,CVCL_0152,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1
1017,Olaparib,"PARP1, PARP2",2.0428651096175887,180,AsPC1,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,CVCL_0152,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
1621,PCI-34051,"HDAC8, HDAC6, HDAC1",2.05603732030342,180,AsPC1,COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO,CVCL_0152,COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1
1080,Paclitaxel,Microtubule stabiliser,2.0699098746999467,180,AsPC1,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,CVCL_0152,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
1012,Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",2.0724619803328808,180,AsPC1,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,CVCL_0152,O=C(CCCCCCC(=O)Nc1ccccc1)NO
1463,AZD1332,"NTRK1, NTRK2, NTRK3",2.0930312636378567,180,AsPC1,CC(C)OC1=NNC(=C1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=C3)F,CVCL_0152,CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)[nH]n1
1088,Irinotecan,TOP1,2.1052351228477666,180,AsPC1,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,CVCL_0152,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
1563,EPZ5676,DOT1L,2.1112339626905894,180,AsPC1,CC(C)N(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,CVCL_0152,CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3ccc(C(C)(C)C)cc3[nH]2)C1
1200,Fulvestrant,ESR,2.123609607416801,180,AsPC1,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,CVCL_0152,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
1177,Niraparib,"PARP1, PARP2",2.138374322200438,180,AsPC1,C1C[C@H](CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,CVCL_0152,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
1909,Venetoclax,BCL2,2.140260114035141,180,AsPC1,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CVCL_0152,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
1918,AZD8186,"PI3Kalpha, PI3Kbeta",2.1511979794491407,180,AsPC1,C[C@H](C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F,CVCL_0152,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12
1933,P22077,"USP7, USP47",2.152444389874468,180,AsPC1,CC(=O)C1=CC(=C(S1)SC2=C(C=C(C=C2)F)F)[N+](=O)[O-],CVCL_0152,CC(=O)c1cc([N+](=O)[O-])c(Sc2ccc(F)cc2F)s1
1578,Leflunomide,Pyrimidine synthesis inhibitor,2.1730503031212702,180,AsPC1,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,CVCL_0152,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
1786,AZD4547,"FGFR1, FGFR2, FGFR3",2.17955887056552,180,AsPC1,C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,CVCL_0152,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@H](C)N[C@H](C)C4)cc3)n[nH]2)cc(OC)c1
1855,KRAS (G12C) Inhibitor-12,KRAS (G12C),2.2129218180140624,180,AsPC1,C=CC(=O)N1CCN(CC1)C(=O)CNC2=CC(=C(C=C2O)Cl)I,CVCL_0152,C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1
1615,CZC24832,PI3Kgamma,2.2235559652785195,180,AsPC1,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,CVCL_0152,CC(C)(C)NS(=O)(=O)c1cncc(-c2cc(F)c3nc(N)nn3c2)c1
1003,Camptothecin,TOP1,2.226079437893032,180,AsPC1,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,CVCL_0152,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
1626,OTX015,"BRD2, BRD3, BRD4",2.2386407883156707,180,AsPC1,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C,CVCL_0152,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2
2107,LJI308,"RSK2, RSK1, RSK3",2.244487268627681,180,AsPC1,C1COCCN1C2=CC=C(C=C2)C3=C(C=NC=C3)C4=CC(=C(C(=C4)F)O)F,CVCL_0152,Oc1c(F)cc(-c2cnccc2-c2ccc(N3CCOCC3)cc2)cc1F
1624,I-BET-762,"BRD2, BRD3, BRD4",2.250807824613307,180,AsPC1,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,CVCL_0152,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21
1614,WZ4003,"NUAK1, NUAK2",2.280928748397968,180,AsPC1,CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC,CVCL_0152,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
1051,Alisertib,AURKA,2.293922331778775,180,AsPC1,COC1=C(C(=CC=C1)F)C2=NCC3=CN=C(N=C3C4=C2C=C(C=C4)Cl)NC5=CC(=C(C=C5)C(=O)O)OC,CVCL_0152,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O
1806,Oxaliplatin,DNA alkylating agent,2.298570488420479,180,AsPC1,C1CC[C@H]([C@@H](C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],CVCL_0152,N[C@@H]1CCCC[C@H]1N
1083,Crizotinib,"MET, ALK, ROS1",2.3048865300719448,180,AsPC1,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,CVCL_0152,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1007,Docetaxel,Microtubule stabiliser,2.3147610003077226,180,AsPC1,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CVCL_0152,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
1996,MIM1,MCL1,2.328646943263228,180,AsPC1,CC(C)[C@H]1CSC(=N1)N2[C@H](CSC2=S)C(C)C,CVCL_0152,CC(C)[C@H]1CSC(N2C(=S)SC[C@@H]2C(C)C)=N1
1706,AZD5153,BRD4,2.3421370455884007,180,AsPC1,C[C@@H]1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C,CVCL_0152,COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4)CC3)nn12
1036,PLX-4720,BRAF,2.381871928562504,180,AsPC1,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,CVCL_0152,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
1627,GSK343,EZH2,2.4299313675397087,180,AsPC1,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,CVCL_0152,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C
1922,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",2.431425251755899,180,AsPC1,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,CVCL_0152,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
1634,AGI-6780,IDH2 R140Q mutant,2.4344281189657533,180,AsPC1,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,CVCL_0152,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1
1131,PRIMA-1MET,TP53 activation,2.447394262508744,180,AsPC1,COCC1(C(=O)C2CCN1CC2)CO,CVCL_0152,COCC1(CO)C(=O)C2CCN1CC2
1925,GDC0810,"ESR1, ESR2",2.4588655924513927,180,AsPC1,CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)O)\C2=CC3=C(C=C2)NN=C3)/C4=C(C=C(C=C4)F)Cl,CVCL_0152,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl
1819,Docetaxel,Microtubule stabiliser,2.496073287668632,180,AsPC1,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CVCL_0152,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
1936,Savolitinib,MET,2.5062738438508005,180,AsPC1,C[C@@H](C1=CN2C=CN=C2C=C1)N3C4=NC(=CN=C4N=N3)C5=CN(N=C5)C,CVCL_0152,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21
1249,BMS-345541,"IKK-1, IKK-2",2.5709514441001806,180,AsPC1,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl,CVCL_0152,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1
1620,PFI3,"Polybromo 1, SMARCA4, SMARCA2",2.6287406800173487,180,AsPC1,C1[C@@H]2CN([C@H]1CN2C3=CC=CC=N3)/C=C/C(=O)C4=CC=CC=C4O,CVCL_0152,O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O
1068,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",2.63929460944188,180,AsPC1,CC1=CC(=C(N1)/C=C\2/C(=C/C(=C/3\C=C4C=CC=CC4=N3)/N2)OC)C,CVCL_0152,COc1c/c(=C2\C=c3ccccc3=N2)[nH]/c1=C\c1[nH]c(C)cc1C
1046,Wee1 Inhibitor,"WEE1, CHEK1",2.7226237498605124,180,AsPC1,C1=CC=C(C(=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl,CVCL_0152,O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21
2048,Vinorelbine,Microtubule destabiliser,2.727575136963172,180,AsPC1,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,CVCL_0152,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
1239,YK-4-279,RNA helicase A,2.832111832813452,180,AsPC1,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O,CVCL_0152,COc1ccc(C(=O)CC2(O)C(=O)Nc3c(Cl)ccc(Cl)c32)cc1
1557,LCL161,"XIAP, IAP1, IAP2",2.834787388078573,180,AsPC1,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC,CVCL_0152,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1
1004,Vinblastine,Microtubule destabiliser,2.866208084672985,180,AsPC1,CC[C@@]1(CC2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,CVCL_0152,CC[C@]1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
1559,Luminespib,HSP90,2.942809373754259,180,AsPC1,CN1C2=CC=CC=C2C(C1=O)(CC(=O)C3=CC=C(C=C3)Cl)O,CVCL_0152,CN1C(=O)C(O)(CC(=O)c2ccc(Cl)cc2)c2ccccc21
1401,AZD5438,CDK2,2.9503368238160204,180,AsPC1,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C,CVCL_0152,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C
1093,GSK1904529A,"IGF1R, IR",3.1510946731338128,180,AsPC1,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,CVCL_0152,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1
1250,AZ960,"JAK2, JAK3",3.1742546947695858,180,AsPC1,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=CC=C(C=C3)F)C#N)F,CVCL_0152,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1
1199,Tamoxifen,ESR1,3.186542534819195,180,AsPC1,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,CVCL_0152,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
1529,Pevonedistat,NAE,3.2040124319120027,180,AsPC1,C1CC2=CC=CC=C2[C@H]1NC3=C4C=CN(C4=NC=N3)[C@@H]5C[C@H]([C@H](C5)O)COS(=O)(=O)N,CVCL_0152,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O
1180,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",3.2291280993844267,180,AsPC1,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCC[C@H]4CCO,CVCL_0152,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12
1618,GSK2606414,PERK,3.313073199490297,180,AsPC1,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,CVCL_0152,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21
1268,XAV939,"TNKS1, TNKS2",3.3797065913880746,180,AsPC1,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,CVCL_0152,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2
1873,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",3.4771703512869974,180,AsPC1,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,CVCL_0152,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1
1940,WIKI4,"TNKS1, TNKS2",3.61142656148358,180,AsPC1,COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,CVCL_0152,COc1ccc(-n2c(SCCCN3C(=O)c4cccc5cccc(c45)C3=O)nnc2-c2ccncc2)cc1
1913,AGI-5198,IDH1 (R132H),3.672956483556656,180,AsPC1,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,CVCL_0152,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1
1930,Telomerase Inhibitor IX,Telomerase,3.846662428465277,180,AsPC1,C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O,CVCL_0152,O=C(Nc1cccc(NC(=O)c2cccc(O)c2O)c1)c1cccc(O)c1O
1939,UMI-77,MCL1,4.074554405453791,180,AsPC1,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,CVCL_0152,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O
1862,MG-132,"Proteasome, CAPN1",4.487324086370313,180,AsPC1,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,CVCL_0152,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
1557,LCL161,"XIAP, IAP1, IAP2",-1.3204346763931374,180,BxPC3,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC,CVCL_0186,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1
1268,XAV939,"TNKS1, TNKS2",-1.3083094902927466,180,BxPC3,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,CVCL_0186,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2
1635,Picolinici-acid,Inflammatory related,-1.304108463315384,180,BxPC3,C1=CC=NC(=C1)C(=O)O,CVCL_0186,O=C(O)c1ccccn1
1578,Leflunomide,Pyrimidine synthesis inhibitor,-1.2147114620334871,180,BxPC3,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,CVCL_0186,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
1576,IWP-2,PORCN,-1.1325010348125033,180,BxPC3,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,CVCL_0186,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccccc3)SCC4)sc2c1
1853,OF-1,"BRPF1B, BRPF2",-1.1011636818325414,180,BxPC3,CC1=C(C=CC(=C1)Br)S(=O)(=O)NC2=CC3=C(C=C2OC)N(C(=O)N3C)C,CVCL_0186,COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C
2047,Ulixertinib,"ERK1, ERK2",-0.986138278910761,180,BxPC3,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)Cl,CVCL_0186,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1
1249,BMS-345541,"IKK-1, IKK-2",-0.9836980768874612,180,BxPC3,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl,CVCL_0186,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1
1629,ML323,"USP1, UAF1",-0.9713410086148878,180,BxPC3,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C,CVCL_0186,Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1
1618,GSK2606414,PERK,-0.9535151963247208,180,BxPC3,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,CVCL_0186,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21
1622,Wnt-C59,PORCN,-0.8715147320678215,180,BxPC3,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,CVCL_0186,Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4cccnc4)cc3)cc2)ccn1
1915,AZD3759,EGFR,-0.8659577073623077,180,BxPC3,C[C@@H]1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,CVCL_0186,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C
1854,MN-64,"TNKS1, TNKS2",-0.8489904359506145,180,BxPC3,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,CVCL_0186,CC(C)c1ccc(-c2cc(=O)c3ccccc3o2)cc1
1634,AGI-6780,IDH2 R140Q mutant,-0.8355457495068978,180,BxPC3,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,CVCL_0186,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1
1375,Temozolomide,DNA alkylating agent,-0.8187101110247752,180,BxPC3,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,CVCL_0186,Cn1nnc2c(C(N)=O)ncn2c1=O
1401,AZD5438,CDK2,-0.7795231700027035,180,BxPC3,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C,CVCL_0186,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C
1180,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-0.7762628607922086,180,BxPC3,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCC[C@H]4CCO,CVCL_0186,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12
1598,LGK974,PORCN,-0.7756470561711452,180,BxPC3,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,CVCL_0186,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1
1093,GSK1904529A,"IGF1R, IR",-0.6984222341040708,180,BxPC3,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,CVCL_0186,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1
1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT",-0.6706005560560327,180,BxPC3,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,CVCL_0186,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1200,Fulvestrant,ESR,-0.664212378868424,180,BxPC3,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,CVCL_0186,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
