SMILES,Supplier Ref,CLNUMBER,PLATE,Capan-2,SW1990,BxPC-3,HPAF-II,CFPAC-1,Panc10.05,AsPC-1,in_plate_selection,positives Capan-2,positives SW1990,positives BxPC-3,positives HPAF-II,positives CFPAC-1,positives Panc10.05,positives AsPC-1,# positives,positives any
CC(C)CNS(=O)(=O)c1ccc(S(=O)(=O)N2CCN(CCC#N)CC2)cc1,6732-0169,CL1185,PLATE_001,6.7686,-0.7258,-1.9857,-6.1224,-2.0764,-6.0641,-3.0081,0,0,0,0,0,0,0,0,0,0
c1ccc(-c2nc3c4c5c(sc4ncn3n2)CCCCC5)cc1,4072-2778,CL1989,PLATE_001,24.5604,0.1518,-1.3358,-3.7915,16.6579,-1.5392,-0.77964,0,0,0,0,0,0,0,0,0,0
CCn1c(=N)n(CC(O)COc2ccccc2OC)c2ccccc21,6738-0005,CL1276,PLATE_001,1.6546,19.4107,7.4771,0.567,4.0104,4.0954,6.5103,0,0,0,0,0,0,0,0,0,0
COc1ccc(C2C(C(=O)OC(C)C)=C(C)N=C3SCCC(=O)N32)cc1OC,6000-0067,CL1522,PLATE_001,12.6624,10.5437,6.2069,7.3834,18.0025,7.9538,10.433,0,0,0,0,0,0,0,0,0,0
CCc1ccc([C@@H]2C[C@H](c3ccc(CC)cc3)n3nc(N)nc3N2)cc1,6321-0470,CL0949,PLATE_001,19.8675,-9.9033,-1.9981,1.613,13.65,-4.5488,8.7664,0,0,0,0,0,0,0,0,0,0
COC(=O)C1=C(C)N=C2SCCC(=O)N2C1c1cccc(Oc2ccccc2)c1,6000-0074,CL1522,PLATE_001,11.0602,4.1399,-5.518,6.2084,6.3953,-2.0254,13.624,0,0,0,0,0,0,0,0,0,0
CCOc1ccc([C@@H]2C[C@H](c3ccc(OCC)cc3)n3nc(N)nc3N2)cc1,6321-0483,CL0949,PLATE_001,10.0981,-1.3001,-5.6055,-6.6226,9.1714,-6.6305,3.8982,0,0,0,0,0,0,0,0,0,0
CCc1ccc(C2C(C(=O)OCC(C)C)=C(C)N=C3SCCC(=O)N32)cc1,6000-0303,CL1522,PLATE_001,12.8479,-0.2281,0.6804,11.1536,9.9654,-6.3088,-2.5308,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc([C@H]2C[C@@H](c3ccccc3Cl)Nc3nc(N)nn32)cc1,6321-0542,CL0949,PLATE_001,0.5184,3.1664,-2.6765,2.6046,4.5943,-2.3524,1.0546,0,0,0,0,0,0,0,0,0,0
CCCOc1ccc(C2C(C(=O)OC)=C(C)N=C3SCCC(=O)N32)cc1OCC,6000-0350,CL1522,PLATE_001,4.7516,7.1976,-3.0392,8.8667,13.5906,0.1076,8.7138,0,0,0,0,0,0,0,0,0,0
c1ccc(Cn2c3ccccc3n3nc(-c4ccco4)nc23)cc1,6325-0262,CL1211,PLATE_001,-2.2732,8.4428,-7.4632,6.7417,20.8017,1.5479,8.5217,0,0,0,0,0,0,0,0,0,0
CCC1SC2=NC(C)=C(C(=O)OC)C(c3ccc(OC(C)=O)c(OC)c3)N2C1=O,6000-1466,CL1457,PLATE_001,8.7461,10.8699,-3.9256,3.4392,11.5317,0.8186,-0.91418,0,0,0,0,0,0,0,0,0,0
O=C(Cn1c2ccccc2n2nc(-c3ccccc3)nc12)c1ccccc1,6325-0273,CL1211,PLATE_001,4.0573,2.7742,3.2458,-1.7774,6.7257,-3.515,0.60228,0,0,0,0,0,0,0,0,0,0
N#Cc1c(C(F)(F)F)cc(-c2ccc(F)cc2)nc1SCC(=O)O,6000-1919,CL1967,PLATE_001,23.0155,-4.5213,-2.2709,-1.2311,17.3997,-6.4696,2.8767,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3nn(-c4ccccc4)c(O)c32)cc1,6359-0280,CL4744,PLATE_001,14.4574,-5.0499,-4.0209,0.7359,8.8686,-6.6011,-7.3404,0,0,0,0,0,0,0,0,0,0
CCC1SC2=NC(C)=C(C(=O)OC)C(c3ccc(SC)cc3)N2C1=O,6000-2556,CL1457,PLATE_001,9.4247,0.6478,11.4063,5.0844,10.8492,5.8093,-5.5339,0,0,0,0,0,0,0,0,0,0
COc1cccc(C2Nc3cc(C)c(C)cc3NC3=C2C(=O)CC(C)(C)C3)c1O,6364-0052,CL2389,PLATE_001,1.3346,1.7136,-2.2725,5.3828,4.3393,-7.1089,-12.972,0,0,0,0,0,0,0,0,0,0
CCC(CC)C(=O)Nc1nnc(COC)s1,6040-1912,CL2212,PLATE_001,14.4105,0.0973,-3.4721,-15.6615,2.9063,-3.263,-24.186,0,0,0,0,0,0,0,0,0,0
COc1cc(C2Nc3cc(C)c(C)cc3NC3=C2C(=O)CC(C)(C)C3)cc(OC)c1O,6364-0065,CL2389,PLATE_001,10.3013,14.0428,6.3794,2.2852,6.7488,-0.594,4.5941,0,0,0,0,0,0,0,0,0,0
CCNc1nc(NCC)nc(Oc2ccc(O)nn2)n1,4075-3632,CL2117,PLATE_001,15.5644,12.5021,5.1423,10.7933,22.3593,6.3248,10.859,0,0,0,0,0,0,0,0,0,0
CCCCCn1c(=N)n(CC(O)COc2ccccc2OC)c2ccccc21,6738-0014,CL1276,PLATE_001,39.0821,32.6395,6.2053,18.4443,29.8313,40.1849,3.7027,0,1,0,0,0,0,1,0,2,1
COc1ccc(C2C=C(c3ccccc3)Nc3ncnn32)cc1,4078-0290,CL0760,PLATE_001,17.8963,-7.3302,0.6692,-1.1932,15.5161,3.1958,6.9903,0,0,0,0,0,0,0,0,0,0
CCCCCn1c(=N)n(CC(O)COc2ccccc2)c2ccccc21,6738-0016,CL1276,PLATE_001,31.8509,24.2386,4.3447,13.4096,33.2507,26.2194,3.5665,0,1,0,0,0,0,0,0,1,1
CC1=C(C(=O)OCCOC(C)C)C(c2cccc(O)c2)NC(=O)N1,4099-6493,CL1819,PLATE_001,14.4876,0.6003,-2.2833,1.2807,18.0546,-1.4454,7.1459,0,0,0,0,0,0,0,0,0,0
CCCCCn1c(=N)n(CC(O)COc2ccc(OC)cc2)c2ccccc21,6738-0019,CL1276,PLATE_001,26.1261,32.7582,1.5729,11.7494,28.5679,20.1756,-6.2021,0,0,0,0,0,0,0,0,0,0
CCc1ccc(C2NC(=O)NC(C)=C2C(=O)OCCOC(C)C)cc1,4099-6640,CL1819,PLATE_001,12.7562,13.0271,0.6379,4.2638,24.2226,1.0722,6.5158,0,0,0,0,0,0,0,0,0,0
COc1ccccc1OCC(O)Cn1c(=N)n(Cc2ccccc2)c2ccccc21,6738-0044,CL1276,PLATE_001,31.0994,51.3532,1.9179,16.2223,27.8767,28.6825,4.7585,0,1,1,0,0,0,1,0,3,1
Cc1ccc(-n2c(N)c(C#N)c3nc4ccccc4nc32)c(C)c1,4112-3115,CL3068,PLATE_001,12.309,-1.3063,0.1679,-1.58,12.2155,-3.0775,-32.011,0,0,0,0,0,0,0,0,0,0
COc1ccccc1OCC(O)Cn1c(=N)n(CCN2CCOCC2)c2ccccc21,6738-0053,CL1276,PLATE_001,-1.5289,6.8836,0.5269,1.0938,4.9696,-4.4671,6.4555,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-n2c(N)c(C#N)c3nc4ccccc4nc32)cc1C,4112-3128,CL3068,PLATE_001,22.6319,12.328,-5.3987,-0.8653,7.6051,-5.909,1.667,0,0,0,0,0,0,0,0,0,0
Cn1c(NCc2cccc(Br)c2)nc2ccccc21,6738-0063,CL3075,PLATE_001,14.9035,1.6151,5.5228,-2.4906,12.7444,-3.459,-8.7046,1,0,0,0,0,0,0,0,0,0
Cc1nc(SCC(=O)OC(C)(C)C)c2c3c(sc2n1)CCCC3,4112-3793,CL1993,PLATE_001,-0.3593,1.3513,-3.5864,-0.7948,-1.3897,0.7552,-1.7862,0,0,0,0,0,0,0,0,0,0
CCc1ccc(CNc2nc3ccccc3n2CC)cc1,6738-0074,CL3075,PLATE_001,10.5202,13.2531,8.6028,6.2774,5.8157,-0.7386,-6.8216,1,0,0,0,0,0,0,0,0,0
CSCCC(NC(=O)c1cncc(O)c1)C(=O)O,4120-0294,CL9555,PLATE_001,9.7666,14.3277,-2.1702,-8.8611,6.0838,-4.3403,-0.70047,0,0,0,0,0,0,0,0,0,0
CCCn1c(NCc2ccc(CC)cc2)nc2ccccc21,6738-0091,CL3075,PLATE_001,18.8386,37.7937,11.75,4.0064,5.0696,11.0043,1.8098,1,0,1,0,0,0,0,0,1,1
NC(=O)c1c(NC(=O)C2c3ccccc3Oc3ccccc32)sc2c1CCCC2,6048-0222,CL1403,PLATE_001,10.1919,11.5119,1.1974,5.3298,13.9151,13.9893,10.656,0,0,0,0,0,0,0,0,0,0
COc1ccc(OC)c(C2Nc3cc(C)c(C)cc3NC3=C2C(=O)CC(C)(C)C3)c1,6364-0071,CL2389,PLATE_001,6.5091,-9.388,-0.7932,-0.2851,9.1424,-1.2893,6.1526,0,0,0,0,0,0,0,0,0,0
Cc1n[nH]c(C)c1N1C(=O)c2cccc3c(Br)ccc(c23)C1=O,6049-1329,CL0395,PLATE_001,12.2006,-8.1058,-2.8688,-5.9255,20.157,1.0056,12.386,1,0,0,0,0,0,0,0,0,0
Cc1cc2c(cc1C)NC(c1ccccc1O)C1=C(CC(C)(C)CC1=O)N2,6364-0078,CL2389,PLATE_001,10.884,-4.2311,-2.1128,2.1748,4.335,-7.6066,1.9277,0,0,0,0,0,0,0,0,0,0
CC1CCc2c(sc(NC(=O)c3cc4ccccc4c(=O)o3)c2C#N)C1,6049-1452,CL3032,PLATE_001,5.1237,-1.9289,-6.907,6.1859,15.7335,-9.8444,4.3583,0,0,0,0,0,0,0,0,0,0
Cc1cc2c(cc1C)NC(c1ccc(O)cc1)C1=C(CC(C)(C)CC1=O)N2,6364-0083,CL2389,PLATE_001,12.9021,12.824,-4.4373,0.0028,-2.9168,-6.586,3.4591,0,0,0,0,0,0,0,0,0,0
COc1cc(CN2CCN(Cc3cccc(Cl)c3)CC2)cc2c1OCO2,6049-1711,CL1194,PLATE_001,2.3384,1.6063,1.3889,5.2753,7.2458,-0.9367,7.9935,0,0,0,0,0,0,0,0,0,0
CCCOc1ccc(C2Nc3cc(C)c(C)cc3NC3=C2C(=O)CC(C)(C)C3)cc1,6364-0084,CL2389,PLATE_001,11.6325,5.4915,-0.0504,3.0839,9.7176,-0.5421,8.8816,0,0,0,0,0,0,0,0,0,0
CCc1ccc(N2Cc3ccccc3C2)cc1,6061-0021,CL3090,PLATE_001,23.4752,21.4017,9.9352,6.4668,14.8772,7.892,8.9973,0,0,0,0,0,0,0,0,0,0
CCN(CC)c1ccc(C2Nc3cc(C)c(C)cc3NC3=C2C(=O)CC(C)(C)C3)cc1,6364-0090,CL2389,PLATE_001,-0.0372,10.1066,-3.0471,-2.2477,15.0974,-6.8401,2.8163,0,0,0,0,0,0,0,0,0,0
Cc1ccc(N2Cc3ccccc3C2)cc1Cl,6061-0041,CL3090,PLATE_001,21.8428,25.3071,-3.4412,3.4417,18.9529,-2.1308,10.69,0,0,0,0,0,0,0,0,0,0
CC(C)n1c(NCc2ccc(Br)cc2)nc2ccccc21,6383-0904,CL3075,PLATE_001,13.1356,7.3699,-1.8475,-1.2366,12.4575,-4.0076,3.1984,1,0,0,0,0,0,0,0,0,0
CCSc1nc(N2CCCC2)c2c(c1C#N)CC(C)(C)OC2,6085-0120,CL1966,PLATE_001,13.5307,1.7145,-1.236,-5.7026,-6.1174,-2.7663,-5.4574,0,0,0,0,0,0,0,0,0,0
CCc1ccc(C2c3c(oc4ccccc4c3=O)C(=O)N2c2nnc(C(C)C)s2)cc1,6391-0433,CL3430,PLATE_001,2.7199,4.0643,-4.3601,1.8159,1.2546,-8.128,1.2152,0,0,0,0,0,0,0,0,0,0
CCCCCSc1nc(N2CCCC2)c2c(c1C#N)CC(C)(C)OC2,6085-0123,CL1966,PLATE_001,-2.1335,-0.0848,0.7253,-11.6603,-0.6348,-4.4068,-5.7365,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)n2c(SCCN3C(=O)c4ccccc4C3=O)nnc2n1,6404-0069,CL2925,PLATE_001,11.4229,9.7179,4.5126,0.7524,9.4742,-5.8157,4.1778,0,0,0,0,0,0,0,0,0,0
COC(=O)CSc1nc2c(c(=O)[nH]1)C(C)(C1CCCCC1)Cc1ccccc1-2,4121-0056,CL0017,PLATE_001,37.6008,16.9308,22.3864,4.4892,44.1117,21.9822,54.263,0,1,0,1,0,1,0,1,4,1
CCCn1c(NCc2ccc(C(C)C)cc2)nc2ccccc21,6738-0092,CL3075,PLATE_001,22.1649,19.3755,5.4019,6.4343,16.8651,13.1441,8.163,1,0,0,0,0,0,0,0,0,0
CCSc1nc2sc3c(c2c(=O)n1CC)CCc1ccccc1-3,4127-0037,CL1614,PLATE_001,12.5508,-0.9747,-0.5006,-1.6574,7.2907,-3.5664,8.7709,0,0,0,0,0,0,0,0,0,0
CCCCn1c(NCc2ccc(CC)cc2)nc2ccccc21,6738-0107,CL3075,PLATE_001,3.4861,2.972,0.7934,1.2817,11.8794,-0.0884,2.7726,1,0,0,0,0,0,0,0,0,0
CCOC(=O)CNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,4130-5299,CL0706,PLATE_001,5.6042,0.9204,-3.5621,5.2184,10.5739,-9.2885,3.4719,0,0,0,0,0,0,0,0,0,0
CCN(CC)CCn1c(NCc2cc(OC)c(OC)c(OC)c2)nc2ccccc21,6738-0140,CL3084,PLATE_001,5.3499,12.4441,-2.6018,7.2754,11.3491,-1.2552,8.8035,1,0,0,0,0,0,0,0,0,0
CCCN(CCC)C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,4130-5310,CL0706,PLATE_001,12.0088,7.9248,-2.8304,5.966,4.7653,-1.5827,-1.2309,0,0,0,0,0,0,0,0,0,0
Brc1cccc(CNc2nc3ccccc3n2CCN2CCCCC2)c1,6738-0156,CL3084,PLATE_001,20.275,13.0051,8.1455,17.8515,18.8023,9.8851,6.1992,0,0,0,0,0,0,0,0,0,0
CC(C)CCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,4130-5959,CL0706,PLATE_001,-0.719,1.5061,-7.1397,-5.1393,1.1314,-10.873,-3.8723,0,0,0,0,0,0,0,0,0,0
Clc1ccc(CNc2nc3ccccc3n2CCN2CCOCC2)cc1,6738-0165,CL3084,PLATE_001,4.344,11.4609,0.0387,0.4916,3.4758,-5.5978,-4.065,1,0,0,0,0,0,0,0,0,0
CSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CC(C(C)C)OC3,4149-0232,CL1615,PLATE_001,3.8478,4.7546,-2.9976,-5.938,0.2128,-9.1711,3.638,0,0,0,0,0,0,0,0,0,0
Brc1ccc(CNc2nc3ccccc3n2CCN2CCOCC2)cc1,6738-0166,CL3084,PLATE_001,16.9091,25.811,2.9433,-2.0038,15.096,-8.972,4.6749,0,0,0,0,0,0,0,0,0,0
CCSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CC(C(C)C)OC3,4149-0233,CL1615,PLATE_001,-2.1502,-0.7681,2.6899,-7.3623,-6.8665,-9.408,-9.3673,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(CNc2nc3ccccc3n2CCN2CCOCC2)cc1,6738-0173,CL3084,PLATE_001,6.9938,29.092,1.2048,5.0015,-1.3998,12.5012,-9.1044,0,0,0,0,0,0,0,0,0,0
CC1(C)Cc2c(sc(NC(=O)c3ccc(N4C(=O)C5C6C=CC(C6)C5C4=O)cc3)c2C#N)CO1,4149-0257,CL2489,PLATE_001,8.3927,-4.6638,-1.0478,-21.3453,-5.2191,-4.4052,6.703,0,0,0,0,0,0,0,0,0,0
COc1ccc(OC)c(CNc2nc3ccccc3n2CCN2CCOCC2)c1,6738-0181,CL3084,PLATE_001,1.2376,21.8932,11.051,6.5278,6.9517,6.6759,8.4464,0,0,0,0,0,0,0,0,0,0
CCCCSc1nc(N2CCCC2)c2c(c1C#N)CC(C)(C)OC2,6085-0126,CL1966,PLATE_001,13.6798,9.7689,2.4254,4.8126,14.9235,8.975,10.269,0,0,0,0,0,0,0,0,0,0
CN1C(C(=O)c2ccccc2)=C(OC(=O)c2ccccc2Br)c2ccccc2S1(=O)=O,6405-0016,CL1461,PLATE_001,10.2211,-7.5825,7.9343,0.8704,3.0628,0.281,13.864,0,0,0,0,0,0,0,0,0,0
CC(C)COC(=O)CSc1nc(N2CCOCC2)c2c(c1C#N)CC(C)(C)OC2,6085-0129,CL1966,PLATE_001,-4.7416,-1.6211,-9.1551,-5.6471,11.8562,-1.2919,11.629,0,0,0,0,0,0,0,0,0,0
CC(C)(C)SCCNC(=O)CN1C(=O)c2ccccc2S1(=O)=O,6423-0640,CL0370,PLATE_001,5.7127,-14.7558,-2.0043,-3.2557,4.3321,-9.8638,7.869,0,0,0,0,0,0,0,0,0,0
Cc1nc(NC(C)CCc2ccccc2)c2sc3nc4c(cc3c2n1)COC(C)(C)C4,6131-0110,CL1547,PLATE_001,18.3299,18.4653,-1.0759,0.6645,19.9918,3.4976,-1.057,0,0,0,0,0,0,0,0,0,0
CCNc1nc(Oc2ccc(OCC(=O)OC)nn2)nc(N2CCOCC2)n1,6442-0085,CL2117,PLATE_001,1.3585,1.6257,-5.0822,2.746,3.2918,-7.7428,4.8106,0,0,0,0,0,0,0,0,0,0
COc1cc(C2C3=C(CCCC3=O)OC3=C2C(=O)CCC3)cc(Br)c1OCC(=O)O,6134-4255,CL0715,PLATE_001,8.9128,7.3822,-1.4394,1.1603,10.9565,-7.0287,6.048,0,0,0,0,0,0,0,0,0,0
CCCn1c2ccc(CC)cc2c2nc3ccccc3nc21,6445-0077,CL0306,PLATE_001,6.7269,-3.0,-1.7377,1.4651,12.275,-2.9141,9.6479,0,0,0,0,0,0,0,0,0,0
COc1cc(C2C3=C(CCCC3=O)OC3=C2C(=O)CCC3)cc(Cl)c1OCC(=O)O,6134-4264,CL0715,PLATE_001,2.0288,-5.2038,-5.2543,-5.7021,-2.059,-8.8688,-26.067,0,0,0,0,0,0,0,0,0,0
CC(C)n1c2ccc(F)cc2c2nc3ccccc3nc21,6445-0089,CL0306,PLATE_001,6.4132,3.8725,-5.0604,-3.7495,2.1486,-6.752,0.73349,0,0,0,0,0,0,0,0,0,0
CCOc1cc(C2C3=C(CCCC3=O)OC3=C2C(=O)CCC3)cc(Br)c1OCC(=O)O,6134-4273,CL0715,PLATE_001,7.122,-9.4733,-9.5322,-7.5642,1.0691,-9.4441,4.3511,0,0,0,0,0,0,0,0,0,0
O=C(CCN1C(=O)C2C3C=CC(C3)C2C1=O)Nc1ccc2nccnc2c1,6455-0092,CL8247,PLATE_001,6.3496,-0.5377,-5.1594,-3.9464,7.4472,-10.086,1.5667,0,0,0,0,0,0,0,0,0,0
O=C(O)CCSc1nnc2sc3ccccc3n12,6141-0004,CL2824,PLATE_001,-5.5443,-3.277,-4.2322,-6.3383,-4.3541,-10.3322,-4.932,0,0,0,0,0,0,0,0,0,0
Cc1ccc(Nc2nc(N)nc(CSc3nnc(C)s3)n2)cc1,6456-0116,CL2120,PLATE_001,7.5681,8.6794,3.5355,0.3346,1.7342,-7.1974,-6.2248,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(=O)C2=C(C1)Nc1c(c(=O)[nH]c(=O)n1Cc1ccccc1)C2c1ccccc1,6143-0097,CL1313,PLATE_001,-1.0119,-0.0505,11.1777,-2.2942,2.7629,-2.3807,-4.9055,0,0,0,0,0,0,0,0,0,0
O=C1CCCC2=C1C(c1ccc(F)cc1)c1c(nn(-c3ccccc3)c1O)N2,6456-0557,CL4744,PLATE_001,8.3051,6.0051,2.8232,-1.4051,-2.7965,-3.5182,5.3449,0,0,0,0,0,0,0,0,0,0
CCCCN(CC)c1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CC(C)(C)OC3,4149-0341,CL1546,PLATE_001,13.4348,2.7328,-0.1961,-0.3251,18.4342,6.6759,10.226,0,0,0,0,0,0,0,0,0,0
COc1cc(CNc2nc3ccccc3n2CCN2CCOCC2)cc(OC)c1OC,6738-0184,CL3084,PLATE_001,3.0274,-2.5462,2.6838,-5.1898,8.7845,1.1146,16.49,0,0,0,0,0,0,0,0,0,0
CCCN(CCC)c1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CC(C)(C)OC3,4149-0348,CL1546,PLATE_001,-6.594,-3.2409,-5.7309,-10.3439,10.7406,-1.0828,2.8789,0,0,0,0,0,0,0,0,0,0
O=S(=O)(CCSc1ccccn1)c1nc2ccccc2s1,6743-0005,CL2241,PLATE_001,28.9551,-5.3972,3.6316,6.1454,46.485,9.7913,22.061,0,0,0,0,0,1,0,0,1,1
CCCCn1c(SCC)nc2sc3c(c2c1=O)CCCC3,4159-0111,CL1617,PLATE_001,5.6303,-3.0237,3.7983,-3.6295,15.2496,-6.8521,7.374,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)n2c(SCC(=O)O)nnc2n1,6770-0012,CL2925,PLATE_001,8.893,3.7635,-3.0797,2.7695,15.9479,-8.6509,4.0969,0,0,0,0,0,0,0,0,0,0
CCCCn1c(SCCC)nc2sc3c(c2c1=O)CCC3,4159-0157,CL1618,PLATE_001,1.4419,5.5548,-0.702,3.2608,6.3388,-6.5603,4.237,0,0,0,0,0,0,0,0,0,0
COc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3cc(OC)c(OC)cc32)cc1,6786-9287,CL1492,PLATE_001,-5.8195,7.639,-3.5782,2.6091,5.1217,-3.5942,8.4138,0,0,0,0,0,0,0,0,0,0
CCOCCSc1nc2c(c(=O)[nH]1)C(C)(C1CCCCC1)Cc1ccccc1-2,4159-0210,CL0017,PLATE_001,-0.6543,-5.4526,-3.9858,2.1573,-0.8115,-10.6335,-0.58032,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(=O)C2=C(C1)Nc1cc3c(cc1C2c1ccc(Cl)cc1)OCO3,6786-9299,CL1492,PLATE_001,-2.0314,1.2317,-5.9236,-3.9419,10.8304,-10.578,-0.91528,0,0,0,0,0,0,0,0,0,0
COC(=O)Cn1ncnc1Sc1nc2c(c(=O)n(C)c(=O)n2C)n1C,4180-1792,CL2312,PLATE_001,3.4725,-2.4495,-4.5149,-1.0242,4.7609,-15.9024,6.3974,0,0,0,0,0,0,0,0,0,0
O=c1oc2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2s1,6791-0026,CL4745,PLATE_001,15.7792,4.2322,-1.9263,-7.5997,8.912,-6.2999,3.2886,0,0,0,0,0,0,0,0,0,0
Cc1nc(SCCOc2ccc(C(C)(C)C)cc2)c2ccccc2n1,4197-0015,CL2249,PLATE_001,-5.6787,-9.023,-5.4763,-0.7419,-2.3227,-10.3155,-6.9285,0,0,0,0,0,0,0,0,0,0
Cc1cc(C(C)(C)C)cc(S(=O)(=O)Nc2ccc3oc(=O)sc3c2)c1C,6791-0035,CL4745,PLATE_001,6.312,2.2685,0.0362,-1.3296,9.0004,-7.3404,-21.214,0,0,0,0,0,0,0,0,0,0
O=C1C(Nc2cccc(I)c2)=C(N2CCCCC2)C(=O)c2ccccc21,4204-0050,CL1081,PLATE_001,6.0389,2.3995,5.0412,2.3007,7.3096,-0.3378,-1.9971,1,0,0,0,0,0,0,0,0,0
CCNc1nc(Oc2ccc(OCC(=O)OC)nn2)nc(N(C)C)n1,6801-0322,CL2117,PLATE_001,5.6856,16.6916,5.0375,-1.521,-3.9354,-3.2966,8.0766,0,0,0,0,0,0,0,0,0,0
O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)Nc3ccc4oc5c(c4c3)C(=O)CCC5)ccc21,6145-0020,CL1405,PLATE_001,28.1786,2.0073,7.3442,3.0529,17.8214,9.7028,11.118,0,0,0,0,0,0,0,0,0,0
Cc1cc2nc(NC3=NCN(Cc4ccccc4)CN3)nc(C)c2cc1C,6456-0595,CL2247,PLATE_001,7.1929,-4.4457,1.4974,9.4599,17.7504,18.2364,9.0787,0,0,0,0,0,0,0,0,0,0
Cn1c(=O)c(NCCO)c2c3c(cccc31)C(=O)c1ccccc1-2,6145-0455,CL1497,PLATE_001,-4.6436,-2.9059,-1.1427,-6.0249,9.8611,5.1103,-0.94186,1,0,0,0,0,0,0,0,0,0
COc1ccc(CN2COc3ccc(Cl)cc3C2)cc1,6457-0032,CL2850,PLATE_001,0.9061,-1.0486,-3.9627,2.89,9.4786,-8.9092,3.8162,0,0,0,0,0,0,0,0,0,0
O=C(c1ccccc1)c1c2c3c(c(Cl)ccc3[nH]c1=O)C(=O)c1ccccc1-2,6145-0484,CL1497,PLATE_001,1.0177,11.9648,0.4295,-0.561,11.2767,-3.1687,2.6032,0,0,0,0,0,0,0,0,0,0
CC1CCc2c(sc(NC(=O)Cn3nc(C(F)(F)F)c4c3CCCC4)c2C(N)=O)C1,6466-0061,CL7512,PLATE_001,4.7933,-0.9967,-2.7269,2.9604,9.1279,-5.734,-0.95127,0,0,0,0,0,0,0,0,0,0
COc1ccc(-c2nnc(-c3cc(OC)c(OC)c(OC)c3)o2)cc1OC,6152-0941,CL1258,PLATE_001,4.7453,-5.2732,1.6509,0.6285,12.5821,3.834,10.11,0,0,0,0,0,0,0,0,0,0
CSc1ccccc1NC(=O)Cn1nc(C(F)(F)F)c2c1CCC2,6466-0094,CL7512,PLATE_001,7.5306,4.0695,-0.5914,2.3462,11.8055,-8.2757,0.29223,0,0,0,0,0,0,0,0,0,0
COc1ccc(Cn2c3ccccc3c3nc4ccccc4nc32)cc1OC,6153-0018,CL0306,PLATE_001,-7.333,1.3522,-0.3706,2.0109,1.1923,-3.3699,-7.2424,0,0,0,0,0,0,0,0,0,0
O=C(Cn1nc(C(F)(F)F)c2c1CCC2)Nc1ccc2c(c1)OCO2,6466-0098,CL7512,PLATE_001,-8.2931,5.109,-4.1612,-6.4712,3.3628,-6.642,-7.4506,0,0,0,0,0,0,0,0,0,0
CCCn1c2ccc(C)cc2c2nc3ccccc3nc21,6153-0088,CL0306,PLATE_001,-4.4008,-2.2446,-1.4869,-16.0198,7.0473,-12.0812,-1.372,0,0,0,0,0,0,0,0,0,0
CC(C)OC(=O)CSc1nc(-c2ccc(F)cc2)cc(C(F)(F)F)n1,6466-0332,CL2436,PLATE_001,10.4796,12.7483,-5.5126,-1.7429,4.6972,-11.0988,2.3679,0,0,0,0,0,0,0,0,0,0
Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC(C)C,6153-0091,CL0306,PLATE_001,-9.2636,-5.9284,-0.3046,-7.2174,2.2732,-14.4212,-4.6607,0,0,0,0,0,0,0,0,0,0
O=C(CSc1nc(-c2ccc(F)cc2)cc(C(F)(F)F)n1)NC1CCCC1,6466-0350,CL1325,PLATE_001,-3.7868,-2.7828,-2.086,0.1737,0.1549,-9.65,-3.508,0,0,0,0,0,0,0,0,0,0
Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC#N,6153-0120,CL0306,PLATE_001,-17.7414,-13.9934,-3.494,-0.413,-7.6011,-9.0857,-1.2469,0,0,0,0,0,0,0,0,0,0
O=C(CSc1nc(-c2cccs2)cc(C(F)(F)F)n1)NCc1cccs1,6466-0707,CL1325,PLATE_001,-2.7558,17.2764,0.8235,-2.0972,7.0676,0.0211,1.4527,0,0,0,0,0,0,0,0,0,0
O=C1C(Nc2cccc(I)c2)=C(N2CCOCC2)C(=O)c2ccccc21,4204-0054,CL1081,PLATE_001,13.7152,10.0143,7.0236,3.814,15.3003,8.9127,15.202,1,0,0,0,0,0,0,0,0,0
O=C(O)c1cc(S(=O)(=O)Nc2ccc3oc(=O)sc3c2)ccc1O,6807-0079,CL4745,PLATE_001,10.9643,5.2506,-1.1695,2.0273,7.2893,-1.8997,7.2345,0,0,0,0,0,0,0,0,0,0
